grid_lon,grid_lat,n_recs,lat,lon
300,126,2,36,-60
300,129,4,39,-60
300,130,4,40,-60
300,131,3,41,-60
300,132,7,42,-60
300,133,67,43,-60
300,134,1905,44,-60
300,135,1089,45,-60
300,136,4335,46,-60
300,137,1363,47,-60
300,138,2105,48,-60
300,139,1203,49,-60
300,140,789,50,-60
300,141,60,51,-60
300,144,9,54,-60
300,145,97,55,-60
300,146,450,56,-60
300,147,834,57,-60
300,148,293,58,-60
300,149,50,59,-60
300,150,65,60,-60
300,151,61,61,-60
300,152,65,62,-60
300,153,201,63,-60
300,154,225,64,-60
300,155,254,65,-60
300,156,183,66,-60
300,157,83,67,-60
300,158,152,68,-60
300,159,36,69,-60
300,160,20,70,-60
300,161,25,71,-60
300,162,72,72,-60
300,163,91,73,-60
300,164,33,74,-60
300,165,27,75,-60
301,26,12,-64,-59
301,27,12,-63,-59
301,28,110,-62,-59
301,29,1,-61,-59
301,96,1,6,-59
301,97,1,7,-59
301,98,2,8,-59
301,99,3,9,-59
301,101,10,11,-59
301,103,1,13,-59
301,106,2,16,-59
301,108,10,18,-59
301,109,26,19,-59
301,110,99,20,-59
301,111,43,21,-59
301,112,54,22,-59
301,113,2,23,-59
301,114,7,24,-59
301,115,4,25,-59
301,117,2,27,-59
301,118,3,28,-59
301,119,5,29,-59
301,120,6,30,-59
301,121,34,31,-59
301,122,70,32,-59
301,123,3,33,-59
301,124,2,34,-59
301,125,3,35,-59
301,130,8,40,-59
301,131,6,41,-59
301,132,1,42,-59
301,133,29,43,-59
301,134,1495,44,-59
301,135,1118,45,-59
301,136,1227,46,-59
301,137,1466,47,-59
301,138,791,48,-59
301,139,760,49,-59
301,140,1110,50,-59
301,141,214,51,-59
301,144,10,54,-59
301,145,293,55,-59
301,146,579,56,-59
301,147,499,57,-59
301,148,116,58,-59
301,149,97,59,-59
301,150,108,60,-59
301,151,116,61,-59
301,152,75,62,-59
301,153,113,63,-59
301,154,152,64,-59
301,155,129,65,-59
301,156,247,66,-59
301,157,149,67,-59
301,158,69,68,-59
301,159,26,69,-59
301,160,63,70,-59
301,161,118,71,-59
301,162,37,72,-59
301,163,26,73,-59
301,164,23,74,-59
301,165,4,75,-59
302,15,3,-75,-58
302,26,2,-64,-58
302,27,13,-63,-58
302,28,9,-62,-58
302,35,2,-55,-58
302,52,15,-38,-58
302,95,1,5,-58
302,96,1,6,-58
302,97,3,7,-58
302,98,4,8,-58
302,100,4,10,-58
302,101,9,11,-58
302,106,1,16,-58
302,107,5,17,-58
302,108,7,18,-58
302,109,24,19,-58
302,110,113,20,-58
302,111,74,21,-58
302,112,68,22,-58
302,113,7,23,-58
302,114,3,24,-58
302,115,2,25,-58
302,116,1,26,-58
302,117,2,27,-58
302,118,3,28,-58
302,119,2,29,-58
302,121,20,31,-58
302,122,23,32,-58
302,123,2,33,-58
302,124,5,34,-58
302,125,7,35,-58
302,127,2,37,-58
302,130,4,40,-58
302,131,2,41,-58
302,133,30,43,-58
302,134,443,44,-58
302,135,1165,45,-58
302,136,911,46,-58
302,137,1786,47,-58
302,138,228,48,-58
302,139,3,49,-58
302,140,525,50,-58
302,141,1618,51,-58
302,143,2,53,-58
302,144,176,54,-58
302,145,774,55,-58
302,146,866,56,-58
302,147,129,57,-58
302,148,77,58,-58
302,149,68,59,-58
302,150,44,60,-58
302,151,20,61,-58
302,152,70,62,-58
302,153,143,63,-58
302,154,104,64,-58
302,155,140,65,-58
302,156,185,66,-58
302,157,133,67,-58
302,158,21,68,-58
302,159,43,69,-58
302,160,33,70,-58
302,161,68,71,-58
302,162,23,72,-58
302,163,29,73,-58
302,164,22,74,-58
303,25,5,-65,-57
303,26,9,-64,-57
303,27,9,-63,-57
303,28,2,-62,-57
303,29,5,-61,-57
303,35,1,-55,-57
303,97,3,7,-57
303,99,5,9,-57
303,100,57,10,-57
303,101,54,11,-57
303,102,2,12,-57
303,106,2,16,-57
303,107,16,17,-57
303,108,6,18,-57
303,109,31,19,-57
303,110,123,20,-57
303,111,112,21,-57
303,112,69,22,-57
303,113,5,23,-57
303,114,8,24,-57
303,116,1,26,-57
303,118,1,28,-57
303,121,7,31,-57
303,122,21,32,-57
303,123,5,33,-57
303,124,6,34,-57
303,125,1,35,-57
303,126,3,36,-57
303,127,5,37,-57
303,129,1,39,-57
303,130,7,40,-57
303,131,2,41,-57
303,132,66,42,-57
303,133,23,43,-57
303,134,6,44,-57
303,135,734,45,-57
303,136,1069,46,-57
303,137,1166,47,-57
303,138,269,48,-57
303,139,2,49,-57
303,140,470,50,-57
303,141,777,51,-57
303,142,418,52,-57
303,143,27,53,-57
303,144,604,54,-57
303,145,1186,55,-57
303,146,309,56,-57
303,147,142,57,-57
303,148,104,58,-57
303,149,46,59,-57
303,150,11,60,-57
303,151,16,61,-57
303,152,2,62,-57
303,153,42,63,-57
303,154,142,64,-57
303,155,99,65,-57
303,156,89,66,-57
303,157,102,67,-57
303,158,62,68,-57
303,159,80,69,-57
303,160,40,70,-57
303,161,112,71,-57
303,162,31,72,-57
303,163,1,73,-57
304,26,3,-64,-56
304,27,3,-63,-56
304,28,6,-62,-56
304,29,22,-61,-56
304,35,1,-55,-56
304,51,1,-39,-56
304,97,4,7,-56
304,99,14,9,-56
304,100,65,10,-56
304,101,69,11,-56
304,102,20,12,-56
304,103,5,13,-56
304,105,2,15,-56
304,106,3,16,-56
304,107,4,17,-56
304,108,11,18,-56
304,109,86,19,-56
304,110,139,20,-56
304,111,64,21,-56
304,112,5,22,-56
304,113,4,23,-56
304,117,1,27,-56
304,118,1,28,-56
304,120,3,30,-56
304,121,4,31,-56
304,122,17,32,-56
304,123,12,33,-56
304,125,2,35,-56
304,130,9,40,-56
304,131,4,41,-56
304,132,17,42,-56
304,133,19,43,-56
304,134,76,44,-56
304,135,998,45,-56
304,136,1037,46,-56
304,137,1271,47,-56
304,138,110,48,-56
304,139,63,49,-56
304,140,1533,50,-56
304,141,1640,51,-56
304,142,1814,52,-56
304,143,1916,53,-56
304,144,1766,54,-56
304,145,1164,55,-56
304,146,90,56,-56
304,147,445,57,-56
304,148,83,58,-56
304,149,28,59,-56
304,150,28,60,-56
304,151,11,61,-56
304,152,21,62,-56
304,153,69,63,-56
304,154,61,64,-56
304,155,85,65,-56
304,156,63,66,-56
304,157,131,67,-56
304,158,137,68,-56
304,159,65,69,-56
304,160,92,70,-56
304,161,47,71,-56
305,27,7,-63,-55
305,29,13,-61,-55
305,55,1,-35,-55
305,96,1,6,-55
305,97,13,7,-55
305,98,4,8,-55
305,99,60,9,-55
305,100,56,10,-55
305,101,60,11,-55
305,102,16,12,-55
305,103,2,13,-55
305,105,1,15,-55
305,106,3,16,-55
305,107,13,17,-55
305,108,45,18,-55
305,109,104,19,-55
305,110,224,20,-55
305,111,54,21,-55
305,112,8,22,-55
305,113,4,23,-55
305,114,4,24,-55
305,116,1,26,-55
305,119,1,29,-55
305,121,4,31,-55
305,122,5,32,-55
305,123,2,33,-55
305,124,2,34,-55
305,125,1,35,-55
305,128,2,38,-55
305,129,3,39,-55
305,130,7,40,-55
305,131,11,41,-55
305,132,20,42,-55
305,133,21,43,-55
305,134,95,44,-55
305,135,966,45,-55
305,136,1083,46,-55
305,137,1707,47,-55
305,138,196,48,-55
305,139,65,49,-55
305,140,1846,50,-55
305,141,1296,51,-55
305,142,1211,52,-55
305,143,1553,53,-55
305,144,1228,54,-55
305,145,1000,55,-55
305,146,53,56,-55
305,147,146,57,-55
305,148,14,58,-55
305,149,56,59,-55
305,150,6,60,-55
305,151,12,61,-55
305,152,34,62,-55
305,153,121,63,-55
305,154,16,64,-55
305,155,36,65,-55
305,156,49,66,-55
305,157,209,67,-55
305,158,161,68,-55
305,159,43,69,-55
305,160,7,70,-55
305,161,13,71,-55
306,56,2,-34,-54
306,96,7,6,-54
306,97,2,7,-54
306,98,3,8,-54
306,99,54,9,-54
306,100,77,10,-54
306,101,25,11,-54
306,102,18,12,-54
306,103,1,13,-54
306,104,5,14,-54
306,105,3,15,-54
306,106,14,16,-54
306,107,17,17,-54
306,108,62,18,-54
306,109,97,19,-54
306,110,157,20,-54
306,111,28,21,-54
306,112,2,22,-54
306,116,1,26,-54
306,121,2,31,-54
306,122,2,32,-54
306,123,3,33,-54
306,128,1,38,-54
306,130,5,40,-54
306,131,13,41,-54
306,132,53,42,-54
306,133,41,43,-54
306,134,143,44,-54
306,135,960,45,-54
306,136,1242,46,-54
306,137,1327,47,-54
306,138,3019,48,-54
306,139,2128,49,-54
306,140,1413,50,-54
306,141,1642,51,-54
306,142,1231,52,-54
306,143,1211,53,-54
306,144,1370,54,-54
306,145,808,55,-54
306,146,184,56,-54
306,147,63,57,-54
306,148,18,58,-54
306,149,55,59,-54
306,150,38,60,-54
306,151,15,61,-54
306,152,15,62,-54
306,153,12,63,-54
306,154,76,64,-54
306,155,204,65,-54
306,156,89,66,-54
306,157,28,67,-54
306,158,42,68,-54
306,159,95,69,-54
306,161,25,71,-54
307,55,3,-35,-53
307,56,1,-34,-53
307,58,2,-32,-53
307,95,11,5,-53
307,96,19,6,-53
307,97,4,7,-53
307,98,6,8,-53
307,99,55,9,-53
307,100,31,10,-53
307,101,14,11,-53
307,102,30,12,-53
307,103,5,13,-53
307,105,22,15,-53
307,106,12,16,-53
307,107,4,17,-53
307,108,44,18,-53
307,109,77,19,-53
307,110,27,20,-53
307,111,3,21,-53
307,112,2,22,-53
307,113,1,23,-53
307,116,1,26,-53
307,117,1,27,-53
307,119,1,29,-53
307,123,1,33,-53
307,124,9,34,-53
307,126,6,36,-53
307,129,3,39,-53
307,130,8,40,-53
307,131,21,41,-53
307,132,89,42,-53
307,133,87,43,-53
307,134,758,44,-53
307,135,850,45,-53
307,136,1346,46,-53
307,137,3296,47,-53
307,138,3645,48,-53
307,139,2847,49,-53
307,140,1545,50,-53
307,141,1170,51,-53
307,142,1140,52,-53
307,143,1603,53,-53
307,144,924,54,-53
307,145,255,55,-53
307,146,82,56,-53
307,147,174,57,-53
307,148,54,58,-53
307,149,36,59,-53
307,150,33,60,-53
307,151,1,61,-53
307,152,92,62,-53
307,153,52,63,-53
307,154,156,64,-53
307,155,32,65,-53
307,157,2,67,-53
307,159,68,69,-53
307,161,7,71,-53
308,47,1,-43,-52
308,55,1,-35,-52
308,56,3,-34,-52
308,57,1,-33,-52
308,95,20,5,-52
308,96,8,6,-52
308,97,4,7,-52
308,98,4,8,-52
308,99,30,9,-52
308,100,11,10,-52
308,101,2,11,-52
308,102,7,12,-52
308,103,6,13,-52
308,104,4,14,-52
308,105,13,15,-52
308,106,22,16,-52
308,107,22,17,-52
308,108,46,18,-52
308,109,36,19,-52
308,110,15,20,-52
308,111,1,21,-52
308,112,1,22,-52
308,113,1,23,-52
308,114,1,24,-52
308,119,1,29,-52
308,120,1,30,-52
308,121,1,31,-52
308,123,1,33,-52
308,124,2,34,-52
308,125,2,35,-52
308,126,4,36,-52
308,128,1,38,-52
308,129,21,39,-52
308,130,30,40,-52
308,131,62,41,-52
308,132,197,42,-52
308,133,1071,43,-52
308,134,760,44,-52
308,135,913,45,-52
308,136,924,46,-52
308,137,1988,47,-52
308,138,1714,48,-52
308,139,2182,49,-52
308,140,1059,50,-52
308,141,1251,51,-52
308,142,1390,52,-52
308,143,701,53,-52
308,144,243,54,-52
308,145,52,55,-52
308,146,33,56,-52
308,147,88,57,-52
308,148,114,58,-52
308,149,3,59,-52
308,150,13,60,-52
308,151,21,61,-52
308,152,23,62,-52
308,153,38,63,-52
308,154,100,64,-52
309,57,5,-33,-51
309,58,6,-32,-51
309,59,1,-31,-51
309,94,3,4,-51
309,95,2,5,-51
309,96,7,6,-51
309,97,8,7,-51
309,98,8,8,-51
309,99,7,9,-51
309,103,8,13,-51
309,104,28,14,-51
309,105,148,15,-51
309,106,37,16,-51
309,107,38,17,-51
309,108,49,18,-51
309,109,36,19,-51
309,110,7,20,-51
309,111,15,21,-51
309,112,1,22,-51
309,117,1,27,-51
309,119,2,29,-51
309,122,1,32,-51
309,124,1,34,-51
309,125,2,35,-51
309,127,1,37,-51
309,129,6,39,-51
309,130,21,40,-51
309,131,60,41,-51
309,132,129,42,-51
309,133,878,43,-51
309,134,1010,44,-51
309,135,932,45,-51
309,136,1437,46,-51
309,137,1458,47,-51
309,138,1572,48,-51
309,139,2420,49,-51
309,140,1304,50,-51
309,141,1319,51,-51
309,142,864,52,-51
309,143,166,53,-51
309,144,69,54,-51
309,145,79,55,-51
309,146,45,56,-51
309,147,47,57,-51
309,148,63,58,-51
309,149,84,59,-51
309,150,28,60,-51
309,151,41,61,-51
309,152,28,62,-51
309,153,6,63,-51
310,59,3,-31,-50
310,60,4,-30,-50
310,61,7,-29,-50
310,93,2,3,-50
310,97,7,7,-50
310,98,10,8,-50
310,99,3,9,-50
310,100,3,10,-50
310,104,57,14,-50
310,105,98,15,-50
310,106,20,16,-50
310,107,17,17,-50
310,108,56,18,-50
310,109,48,19,-50
310,110,1,20,-50
310,112,1,22,-50
310,117,1,27,-50
310,123,1,33,-50
310,124,1,34,-50
310,125,1,35,-50
310,129,2,39,-50
310,130,11,40,-50
310,131,53,41,-50
310,132,148,42,-50
310,133,638,43,-50
310,134,1235,44,-50
310,135,734,45,-50
310,136,713,46,-50
310,137,1418,47,-50
310,138,1612,48,-50
310,139,554,49,-50
310,140,608,50,-50
310,141,276,51,-50
310,142,147,52,-50
310,143,51,53,-50
310,144,30,54,-50
310,145,11,55,-50
310,147,2,57,-50
310,148,22,58,-50
310,149,111,59,-50
310,150,84,60,-50
310,151,6,61,-50
310,152,6,62,-50
311,13,2,-77,-49
311,29,1,-61,-49
311,59,1,-31,-49
311,60,6,-30,-49
311,61,10,-29,-49
311,62,27,-28,-49
311,64,47,-26,-49
311,65,6,-25,-49
311,92,4,2,-49
311,93,4,3,-49
311,96,18,6,-49
311,97,6,7,-49
311,98,1,8,-49
311,99,1,9,-49
311,100,3,10,-49
311,101,5,11,-49
311,102,1,12,-49
311,103,18,13,-49
311,104,115,14,-49
311,105,197,15,-49
311,106,4,16,-49
311,107,44,17,-49
311,108,24,18,-49
311,109,13,19,-49
311,110,1,20,-49
311,123,2,33,-49
311,129,6,39,-49
311,130,9,40,-49
311,131,59,41,-49
311,132,110,42,-49
311,133,283,43,-49
311,134,657,44,-49
311,135,644,45,-49
311,136,953,46,-49
311,137,1182,47,-49
311,138,1047,48,-49
311,139,173,49,-49
311,140,345,50,-49
311,141,154,51,-49
311,142,28,52,-49
311,143,49,53,-49
311,144,18,54,-49
311,145,25,55,-49
311,146,11,56,-49
311,147,10,57,-49
311,149,14,59,-49
311,150,234,60,-49
311,151,30,61,-49
312,61,3,-29,-48
312,62,1,-28,-48
312,63,1,-27,-48
312,64,1,-26,-48
312,65,46,-25,-48
312,66,34,-24,-48
312,92,3,2,-48
312,94,5,4,-48
312,95,16,5,-48
312,96,17,6,-48
312,97,3,7,-48
312,98,5,8,-48
312,99,2,9,-48
312,101,11,11,-48
312,102,2,12,-48
312,103,8,13,-48
312,104,9,14,-48
312,105,144,15,-48
312,106,1,16,-48
312,107,6,17,-48
312,108,6,18,-48
312,109,8,19,-48
312,110,3,20,-48
312,125,1,35,-48
312,129,5,39,-48
312,130,10,40,-48
312,131,49,41,-48
312,132,129,42,-48
312,133,245,43,-48
312,134,256,44,-48
312,135,442,45,-48
312,136,875,46,-48
312,137,1407,47,-48
312,138,1143,48,-48
312,139,154,49,-48
312,140,78,50,-48
312,141,19,51,-48
312,142,12,52,-48
312,143,5,53,-48
312,144,27,54,-48
312,145,3,55,-48
312,146,7,56,-48
312,148,65,58,-48
312,149,21,59,-48
312,150,6,60,-48
313,27,1,-63,-47
313,29,5,-61,-47
313,30,21,-60,-47
313,61,1,-29,-47
313,63,3,-27,-47
313,64,1,-26,-47
313,65,1,-25,-47
313,66,148,-24,-47
313,89,13,-1,-47
313,91,2,1,-47
313,94,2,4,-47
313,95,5,5,-47
313,96,7,6,-47
313,97,5,7,-47
313,98,2,8,-47
313,99,7,9,-47
313,101,6,11,-47
313,103,1,13,-47
313,104,2,14,-47
313,105,13,15,-47
313,106,5,16,-47
313,107,10,17,-47
313,108,1,18,-47
313,109,3,19,-47
313,111,1,21,-47
313,117,2,27,-47
313,118,2,28,-47
313,119,2,29,-47
313,122,1,32,-47
313,128,1,38,-47
313,129,2,39,-47
313,130,6,40,-47
313,131,31,41,-47
313,132,33,42,-47
313,133,268,43,-47
313,134,273,44,-47
313,135,110,45,-47
313,136,139,46,-47
313,137,509,47,-47
313,138,357,48,-47
313,139,184,49,-47
313,140,187,50,-47
313,141,65,51,-47
313,142,27,52,-47
313,144,43,54,-47
313,145,16,55,-47
313,146,7,56,-47
313,149,8,59,-47
313,150,3,60,-47
313,151,1,61,-47
314,28,1,-62,-46
314,29,7,-61,-46
314,30,18,-60,-46
314,35,1,-55,-46
314,36,1,-54,-46
314,37,1,-53,-46
314,64,1,-26,-46
314,66,230,-24,-46
314,67,178,-23,-46
314,89,1,-1,-46
314,90,2,0,-46
314,94,8,4,-46
314,95,10,5,-46
314,96,7,6,-46
314,98,1,8,-46
314,99,2,9,-46
314,100,3,10,-46
314,101,15,11,-46
314,102,4,12,-46
314,103,12,13,-46
314,104,11,14,-46
314,105,10,15,-46
314,106,15,16,-46
314,107,2,17,-46
314,110,1,20,-46
314,111,1,21,-46
314,122,1,32,-46
314,129,1,39,-46
314,131,19,41,-46
314,132,9,42,-46
314,133,114,43,-46
314,134,367,44,-46
314,135,207,45,-46
314,136,171,46,-46
314,137,524,47,-46
314,138,447,48,-46
314,139,163,49,-46
314,140,104,50,-46
314,141,203,51,-46
314,142,176,52,-46
314,143,28,53,-46
314,144,13,54,-46
314,145,17,55,-46
314,146,2,56,-46
314,149,12,59,-46
314,150,13,60,-46
314,151,1,61,-46
315,29,17,-61,-45
315,66,1,-24,-45
315,67,474,-23,-45
315,87,15,-3,-45
315,88,15,-2,-45
315,89,2,-1,-45
315,90,1,0,-45
315,92,6,2,-45
315,93,15,3,-45
315,94,29,4,-45
315,95,17,5,-45
315,96,3,6,-45
315,97,1,7,-45
315,98,3,8,-45
315,99,1,9,-45
315,100,13,10,-45
315,101,36,11,-45
315,103,55,13,-45
315,104,38,14,-45
315,105,21,15,-45
315,106,5,16,-45
315,129,1,39,-45
315,130,3,40,-45
315,131,3,41,-45
315,132,5,42,-45
315,133,90,43,-45
315,134,278,44,-45
315,135,341,45,-45
315,136,426,46,-45
315,137,699,47,-45
315,138,395,48,-45
315,139,87,49,-45
315,140,193,50,-45
315,141,160,51,-45
315,142,115,52,-45
315,143,4,53,-45
315,145,21,55,-45
315,146,10,56,-45
315,147,10,57,-45
315,148,10,58,-45
315,149,44,59,-45
315,150,1,60,-45
315,157,1,67,-45
316,28,4,-62,-44
316,66,1,-24,-44
316,67,2,-23,-44
316,88,1,-2,-44
316,89,1,-1,-44
316,92,5,2,-44
316,93,46,3,-44
316,94,47,4,-44
316,95,33,5,-44
316,96,8,6,-44
316,97,1,7,-44
316,98,3,8,-44
316,99,1,9,-44
316,100,3,10,-44
316,101,2,11,-44
316,102,1,12,-44
316,103,27,13,-44
316,104,4,14,-44
316,105,5,15,-44
316,106,2,16,-44
316,126,1,36,-44
316,128,1,38,-44
316,129,3,39,-44
316,130,3,40,-44
316,132,3,42,-44
316,133,94,43,-44
316,134,150,44,-44
316,135,97,45,-44
316,136,611,46,-44
316,137,351,47,-44
316,138,437,48,-44
316,139,213,49,-44
316,140,246,50,-44
316,141,74,51,-44
316,142,35,52,-44
316,143,16,53,-44
316,144,20,54,-44
316,145,41,55,-44
316,146,11,56,-44
316,147,54,57,-44
316,148,47,58,-44
316,149,180,59,-44
316,150,7,60,-44
316,156,1,66,-44
317,29,2,-61,-43
317,36,1,-54,-43
317,37,1,-53,-43
317,66,1,-24,-43
317,67,128,-23,-43
317,88,3,-2,-43
317,91,5,1,-43
317,92,10,2,-43
317,93,18,3,-43
317,94,14,4,-43
317,95,16,5,-43
317,96,18,6,-43
317,97,2,7,-43
317,98,7,8,-43
317,99,5,9,-43
317,101,1,11,-43
317,102,2,12,-43
317,103,7,13,-43
317,107,1,17,-43
317,120,1,30,-43
317,129,2,39,-43
317,131,2,41,-43
317,132,16,42,-43
317,133,91,43,-43
317,134,89,44,-43
317,135,94,45,-43
317,136,543,46,-43
317,137,307,47,-43
317,138,371,48,-43
317,139,225,49,-43
317,140,67,50,-43
317,141,124,51,-43
317,142,26,52,-43
317,143,37,53,-43
317,146,11,56,-43
317,147,2,57,-43
317,148,4,58,-43
317,149,11,59,-43
317,150,9,60,-43
317,151,1,61,-43
318,29,3,-61,-42
318,36,10,-54,-42
318,37,1,-53,-42
318,66,1,-24,-42
318,67,176,-23,-42
318,87,1,-3,-42
318,88,1,-2,-42
318,91,5,1,-42
318,92,10,2,-42
318,93,23,3,-42
318,94,15,4,-42
318,95,11,5,-42
318,96,47,6,-42
318,97,19,7,-42
318,98,21,8,-42
318,99,1,9,-42
318,107,1,17,-42
318,121,1,31,-42
318,129,1,39,-42
318,130,1,40,-42
318,131,1,41,-42
318,132,6,42,-42
318,133,58,43,-42
318,134,65,44,-42
318,135,103,45,-42
318,136,330,46,-42
318,137,380,47,-42
318,138,259,48,-42
318,139,100,49,-42
318,140,75,50,-42
318,141,43,51,-42
318,142,41,52,-42
318,143,1,53,-42
318,144,3,54,-42
318,146,2,56,-42
318,148,2,58,-42
318,149,6,59,-42
318,150,19,60,-42
318,151,11,61,-42
318,152,6,62,-42
318,153,1,63,-42
319,29,1,-61,-41
319,36,1,-54,-41
319,68,7,-22,-41
319,69,35,-21,-41
319,70,6,-20,-41
319,74,1,-16,-41
319,75,1,-15,-41
319,91,8,1,-41
319,92,53,2,-41
319,93,83,3,-41
319,94,58,4,-41
319,95,58,5,-41
319,96,18,6,-41
319,97,40,7,-41
319,98,16,8,-41
319,99,5,9,-41
319,102,2,12,-41
319,103,2,13,-41
319,121,1,31,-41
319,131,1,41,-41
319,132,1,42,-41
319,133,27,43,-41
319,134,64,44,-41
319,135,45,45,-41
319,136,116,46,-41
319,137,140,47,-41
319,138,35,48,-41
319,139,29,49,-41
319,140,28,50,-41
319,141,20,51,-41
319,142,26,52,-41
319,143,3,53,-41
319,144,19,54,-41
319,148,7,58,-41
319,149,3,59,-41
319,150,7,60,-41
319,151,1,61,-41
319,152,7,62,-41
319,153,11,63,-41
320,36,11,-54,-40
320,68,1,-22,-40
320,70,6,-20,-40
320,71,2,-19,-40
320,72,46,-18,-40
320,73,59,-17,-40
320,74,9,-16,-40
320,75,42,-15,-40
320,76,4,-14,-40
320,87,21,-3,-40
320,91,21,1,-40
320,92,73,2,-40
320,93,32,3,-40
320,94,33,4,-40
320,95,17,5,-40
320,96,16,6,-40
320,97,27,7,-40
320,98,5,8,-40
320,116,1,26,-40
320,120,1,30,-40
320,125,1,35,-40
320,129,3,39,-40
320,130,1,40,-40
320,132,1,42,-40
320,133,8,43,-40
320,134,8,44,-40
320,135,6,45,-40
320,136,11,46,-40
320,137,22,47,-40
320,138,17,48,-40
320,139,25,49,-40
320,140,6,50,-40
320,141,19,51,-40
320,142,28,52,-40
320,143,8,53,-40
320,146,6,56,-40
320,149,3,59,-40
320,150,10,60,-40
320,153,8,63,-40
320,154,4,64,-40
320,160,1,70,-40
321,35,1,-55,-39
321,36,21,-54,-39
321,66,1,-24,-39
321,69,1,-21,-39
321,70,5,-20,-39
321,71,3,-19,-39
321,72,408,-18,-39
321,73,11,-17,-39
321,74,15,-16,-39
321,75,9,-15,-39
321,76,26,-14,-39
321,77,10,-13,-39
321,86,17,-4,-39
321,91,23,1,-39
321,92,46,2,-39
321,93,19,3,-39
321,94,16,4,-39
321,95,3,5,-39
321,96,11,6,-39
321,97,2,7,-39
321,98,2,8,-39
321,100,1,10,-39
321,119,1,29,-39
321,121,3,31,-39
321,122,1,32,-39
321,123,1,33,-39
321,127,1,37,-39
321,128,3,38,-39
321,129,10,39,-39
321,133,4,43,-39
321,135,1,45,-39
321,137,1,47,-39
321,138,10,48,-39
321,139,9,49,-39
321,143,4,53,-39
321,148,13,58,-39
321,149,2,59,-39
321,150,6,60,-39
321,151,2,61,-39
321,152,1,62,-39
321,153,1,63,-39
321,154,8,64,-39
322,35,4,-55,-38
322,36,64,-54,-38
322,37,1,-53,-38
322,68,2,-22,-38
322,69,1,-21,-38
322,70,7,-20,-38
322,71,5,-19,-38
322,72,4,-18,-38
322,73,3,-17,-38
322,75,1,-15,-38
322,78,1,-12,-38
322,91,15,1,-38
322,92,27,2,-38
322,93,24,3,-38
322,94,12,4,-38
322,95,10,5,-38
322,96,13,6,-38
322,97,3,7,-38
322,98,5,8,-38
322,99,1,9,-38
322,119,5,29,-38
322,120,12,30,-38
322,121,1,31,-38
322,128,2,38,-38
322,129,3,39,-38
322,134,1,44,-38
322,137,17,47,-38
322,138,3,48,-38
322,140,3,50,-38
322,143,1,53,-38
322,144,2,54,-38
322,147,2,57,-38
322,148,2,58,-38
322,150,4,60,-38
322,154,11,64,-38
323,35,4,-55,-37
323,36,28,-54,-37
323,70,2,-20,-37
323,73,4,-17,-37
323,78,1,-12,-37
323,85,4,-5,-37
323,91,7,1,-37
323,92,7,2,-37
323,93,15,3,-37
323,94,23,4,-37
323,95,39,5,-37
323,96,21,6,-37
323,97,11,7,-37
323,98,14,8,-37
323,107,1,17,-37
323,108,6,18,-37
323,119,11,29,-37
323,120,19,30,-37
323,125,1,35,-37
323,127,1,37,-37
323,135,1,45,-37
323,140,13,50,-37
323,141,2,51,-37
323,142,29,52,-37
323,143,25,53,-37
323,144,6,54,-37
323,145,4,55,-37
323,146,9,56,-37
323,151,1,61,-37
323,153,1,63,-37
323,154,14,64,-37
323,155,5,65,-37
324,12,5,-78,-36
324,34,1,-56,-36
324,35,21,-55,-36
324,36,14,-54,-36
324,69,1,-21,-36
324,72,2,-18,-36
324,80,1,-10,-36
324,81,48,-9,-36
324,84,2,-6,-36
324,85,12,-5,-36
324,86,27,-4,-36
324,87,8,-3,-36
324,91,4,1,-36
324,92,5,2,-36
324,93,11,3,-36
324,94,31,4,-36
324,95,28,5,-36
324,96,7,6,-36
324,97,4,7,-36
324,98,4,8,-36
324,99,1,9,-36
324,100,1,10,-36
324,107,1,17,-36
324,118,1,28,-36
324,119,3,29,-36
324,120,4,30,-36
324,121,2,31,-36
324,127,2,37,-36
324,128,2,38,-36
324,137,4,47,-36
324,138,2,48,-36
324,139,7,49,-36
324,140,14,50,-36
324,141,32,51,-36
324,142,15,52,-36
324,143,51,53,-36
324,144,15,54,-36
324,145,18,55,-36
324,146,26,56,-36
324,147,2,57,-36
324,149,4,59,-36
324,150,4,60,-36
324,153,1,63,-36
324,154,4,64,-36
324,155,7,65,-36
325,14,2,-76,-35
325,35,5,-55,-35
325,81,5,-9,-35
325,82,68,-8,-35
325,83,9,-7,-35
325,84,10,-6,-35
325,85,12,-5,-35
325,86,31,-4,-35
325,87,30,-3,-35
325,91,9,1,-35
325,92,9,2,-35
325,93,17,3,-35
325,94,27,4,-35
325,95,22,5,-35
325,96,2,6,-35
325,97,2,7,-35
325,98,1,8,-35
325,99,7,9,-35
325,118,4,28,-35
325,119,9,29,-35
325,120,8,30,-35
325,121,5,31,-35
325,122,14,32,-35
325,123,4,33,-35
325,124,2,34,-35
325,127,1,37,-35
325,137,1,47,-35
325,140,13,50,-35
325,141,37,51,-35
325,142,6,52,-35
325,143,24,53,-35
325,144,1,54,-35
325,146,1,56,-35
325,149,6,59,-35
325,155,4,65,-35
326,81,1,-9,-34
326,86,97,-4,-34
326,91,22,1,-34
326,92,11,2,-34
326,93,7,3,-34
326,94,21,4,-34
326,95,4,5,-34
326,96,2,6,-34
326,97,4,7,-34
326,98,1,8,-34
326,99,1,9,-34
